Lab Name,Location,Discount,Description,Facility Name,Facility Link,URL
Mahajan Imaging -Defence Colonny,"E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",OPG,https://www.labuncle.com/ctg/opg/lab/mahajan-imaging-defence-colonny-13,https://www.labuncle.com/labDetails/mahajan-imaging-defence-colonny-13
Mahajan Imaging -Defence Colonny,"E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",PETSCAN,https://www.labuncle.com/ctg/petscan/lab/mahajan-imaging-defence-colonny-13,https://www.labuncle.com/labDetails/mahajan-imaging-defence-colonny-13
Mahajan Imaging -Defence Colonny,"E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",ULTRASOUND,https://www.labuncle.com/ctg/ultrasound/lab/mahajan-imaging-defence-colonny-13,https://www.labuncle.com/labDetails/mahajan-imaging-defence-colonny-13
Mahajan Imaging -Defence Colonny,"E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",XRAY,https://www.labuncle.com/ctg/xray/lab/mahajan-imaging-defence-colonny-13,https://www.labuncle.com/labDetails/mahajan-imaging-defence-colonny-13
CEE DEE Diagnostics,"RZ-88/J Main Road ,Palam Colony,Opp Flyover Pillar No. 34 , New Delhi 110077",Get 12% Discount & Cashback,"Established in the year 1996, Cee Dee Diagnostics Pvt Ltd in Palam Colony, Delhi is a top player in the category MRI Scan Centres in the Delhi. This well-known establishment acts as a one-stop destination servicing customers both local and from other parts of Delhi. Over the course of its journey, this business has established a firm foothold in it?s industry. The belief that customer satisfaction is as important as their products and services, have helped this establishment garner a vast base of customers, which continues to grow by the day. This business employs individuals that are dedicated towards their respective roles and put in a lot of effort to achieve the common vision and larger goals of the company. In the near future, this business aims to expand its line of products and services and cater to a larger client base. In Delhi, this establishment occupies a prominent location in Palam Colony.",ANGIOGRAPHY,https://www.labuncle.com/ctg/angiography/lab/cee-dee-diagnostics-18,https://www.labuncle.com/labDetails/cee-dee-diagnostics-18
CEE DEE Diagnostics,"RZ-88/J Main Road ,Palam Colony,Opp Flyover Pillar No. 34 , New Delhi 110077",Get 12% Discount & Cashback,"Established in the year 1996, Cee Dee Diagnostics Pvt Ltd in Palam Colony, Delhi is a top player in the category MRI Scan Centres in the Delhi. This well-known establishment acts as a one-stop destination servicing customers both local and from other parts of Delhi. Over the course of its journey, this business has established a firm foothold in it?s industry. The belief that customer satisfaction is as important as their products and services, have helped this establishment garner a vast base of customers, which continues to grow by the day. This business employs individuals that are dedicated towards their respective roles and put in a lot of effort to achieve the common vision and larger goals of the company. In the near future, this business aims to expand its line of products and services and cater to a larger client base. In Delhi, this establishment occupies a prominent location in Palam Colony.",BLOODTEST,https://www.labuncle.com/ctg/bloodtest/lab/cee-dee-diagnostics-18,https://www.labuncle.com/labDetails/cee-dee-diagnostics-18
CEE DEE Diagnostics,"RZ-88/J Main Road ,Palam Colony,Opp Flyover Pillar No. 34 , New Delhi 110077",Get 12% Discount & Cashback,"Established in the year 1996, Cee Dee Diagnostics Pvt Ltd in Palam Colony, Delhi is a top player in the category MRI Scan Centres in the Delhi. This well-known establishment acts as a one-stop destination servicing customers both local and from other parts of Delhi. Over the course of its journey, this business has established a firm foothold in it?s industry. The belief that customer satisfaction is as important as their products and services, have helped this establishment garner a vast base of customers, which continues to grow by the day. This business employs individuals that are dedicated towards their respective roles and put in a lot of effort to achieve the common vision and larger goals of the company. In the near future, this business aims to expand its line of products and services and cater to a larger client base. In Delhi, this establishment occupies a prominent location in Palam Colony.",CTSCAN,https://www.labuncle.com/ctg/ctscan/lab/cee-dee-diagnostics-18,https://www.labuncle.com/labDetails/cee-dee-diagnostics-18
CEE DEE Diagnostics,"RZ-88/J Main Road ,Palam Colony,Opp Flyover Pillar No. 34 , New Delhi 110077",Get 12% Discount & Cashback,"Established in the year 1996, Cee Dee Diagnostics Pvt Ltd in Palam Colony, Delhi is a top player in the category MRI Scan Centres in the Delhi. This well-known establishment acts as a one-stop destination servicing customers both local and from other parts of Delhi. Over the course of its journey, this business has established a firm foothold in it?s industry. The belief that customer satisfaction is as important as their products and services, have helped this establishment garner a vast base of customers, which continues to grow by the day. This business employs individuals that are dedicated towards their respective roles and put in a lot of effort to achieve the common vision and larger goals of the company. In the near future, this business aims to expand its line of products and services and cater to a larger client base. In Delhi, this establishment occupies a prominent location in Palam Colony.",DOPPLER,https://www.labuncle.com/ctg/doppler/lab/cee-dee-diagnostics-18,https://www.labuncle.com/labDetails/cee-dee-diagnostics-18
CEE DEE Diagnostics,"RZ-88/J Main Road ,Palam Colony,Opp Flyover Pillar No. 34 , New Delhi 110077",Get 12% Discount & Cashback,"Established in the year 1996, Cee Dee Diagnostics Pvt Ltd in Palam Colony, Delhi is a top player in the category MRI Scan Centres in the Delhi. This well-known establishment acts as a one-stop destination servicing customers both local and from other parts of Delhi. Over the course of its journey, this business has established a firm foothold in it?s industry. The belief that customer satisfaction is as important as their products and services, have helped this establishment garner a vast base of customers, which continues to grow by the day. This business employs individuals that are dedicated towards their respective roles and put in a lot of effort to achieve the common vision and larger goals of the company. In the near future, this business aims to expand its line of products and services and cater to a larger client base. In Delhi, this establishment occupies a prominent location in Palam Colony.",ECHO,https://www.labuncle.com/ctg/echo/lab/cee-dee-diagnostics-18,https://www.labuncle.com/labDetails/cee-dee-diagnostics-18
CEE DEE Diagnostics,"RZ-88/J Main Road ,Palam Colony,Opp Flyover Pillar No. 34 , New Delhi 110077",Get 12% Discount & Cashback,"Established in the year 1996, Cee Dee Diagnostics Pvt Ltd in Palam Colony, Delhi is a top player in the category MRI Scan Centres in the Delhi. This well-known establishment acts as a one-stop destination servicing customers both local and from other parts of Delhi. Over the course of its journey, this business has established a firm foothold in it?s industry. The belief that customer satisfaction is as important as their products and services, have helped this establishment garner a vast base of customers, which continues to grow by the day. This business employs individuals that are dedicated towards their respective roles and put in a lot of effort to achieve the common vision and larger goals of the company. In the near future, this business aims to expand its line of products and services and cater to a larger client base. In Delhi, this establishment occupies a prominent location in Palam Colony.",MAMMOGRAPHY,https://www.labuncle.com/ctg/mammography/lab/cee-dee-diagnostics-18,https://www.labuncle.com/labDetails/cee-dee-diagnostics-18
CEE DEE Diagnostics,"RZ-88/J Main Road ,Palam Colony,Opp Flyover Pillar No. 34 , New Delhi 110077",Get 12% Discount & Cashback,"Established in the year 1996, Cee Dee Diagnostics Pvt Ltd in Palam Colony, Delhi is a top player in the category MRI Scan Centres in the Delhi. This well-known establishment acts as a one-stop destination servicing customers both local and from other parts of Delhi. Over the course of its journey, this business has established a firm foothold in it?s industry. The belief that customer satisfaction is as important as their products and services, have helped this establishment garner a vast base of customers, which continues to grow by the day. This business employs individuals that are dedicated towards their respective roles and put in a lot of effort to achieve the common vision and larger goals of the company. In the near future, this business aims to expand its line of products and services and cater to a larger client base. In Delhi, this establishment occupies a prominent location in Palam Colony.",ULTRASOUND,https://www.labuncle.com/ctg/ultrasound/lab/cee-dee-diagnostics-18,https://www.labuncle.com/labDetails/cee-dee-diagnostics-18
CEE DEE Diagnostics,"RZ-88/J Main Road ,Palam Colony,Opp Flyover Pillar No. 34 , New Delhi 110077",Get 12% Discount & Cashback,"Established in the year 1996, Cee Dee Diagnostics Pvt Ltd in Palam Colony, Delhi is a top player in the category MRI Scan Centres in the Delhi. This well-known establishment acts as a one-stop destination servicing customers both local and from other parts of Delhi. Over the course of its journey, this business has established a firm foothold in it?s industry. The belief that customer satisfaction is as important as their products and services, have helped this establishment garner a vast base of customers, which continues to grow by the day. This business employs individuals that are dedicated towards their respective roles and put in a lot of effort to achieve the common vision and larger goals of the company. In the near future, this business aims to expand its line of products and services and cater to a larger client base. In Delhi, this establishment occupies a prominent location in Palam Colony.",XRAY,https://www.labuncle.com/ctg/xray/lab/cee-dee-diagnostics-18,https://www.labuncle.com/labDetails/cee-dee-diagnostics-18
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",ANGIOGRAPHY,https://www.labuncle.com/ctg/angiography/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",BLOODTEST,https://www.labuncle.com/ctg/bloodtest/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",CTSCAN,https://www.labuncle.com/ctg/ctscan/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",DEXA,https://www.labuncle.com/ctg/dexa/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",DOPPLER,https://www.labuncle.com/ctg/doppler/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",ECHO,https://www.labuncle.com/ctg/echo/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",EEG,https://www.labuncle.com/ctg/eeg/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",EMG,https://www.labuncle.com/ctg/emg/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",HOLTER,https://www.labuncle.com/ctg/holter/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",MAMMOGRAPHY,https://www.labuncle.com/ctg/mammography/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",MRI,https://www.labuncle.com/ctg/mri/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",NCV,https://www.labuncle.com/ctg/ncv/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",OPG,https://www.labuncle.com/ctg/opg/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",ULTRASOUND,https://www.labuncle.com/ctg/ultrasound/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
Janta X Ray Clinic -Janakpuri D1,"D-1A/140 , JANAKPURI",Get 40-60% Discount & Cashback,"Janta X-Ray , has synonymised itself as a symbol of trust by patients, clinicians and other stakeholders alike. Janta X-Ray is a double decade old dream realized of eminent veteran, Dr. R.A.Gupta, who envisioned the provision of quality and reliable diagnostic imaging services at an affordable cost. Since incorporation, Janta X-Ray has focused all it?s goals towards the attainment & benchmarking best Industry Standards.",XRAY,https://www.labuncle.com/ctg/xray/lab/janta-x-ray-clinic-janakpuri-d1-37,https://www.labuncle.com/labDetails/janta-x-ray-clinic-janakpuri-d1-37
